
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-07-01 17:15:02 /api/leave-requests .................................................................. ~ 0.61ms
  2026-07-01 17:15:02 /api/attendance-time-edit-requests ................................................... ~ 3.92ms
  2026-07-01 17:15:02 /api/notifications ................................................................... ~ 6.08ms
  2026-07-01 17:15:02 /api/chat/unread-summary ............................................................ ~ 12.41ms
  2026-07-01 17:16:02 /api/leave-requests .................................................................. ~ 0.46ms
  2026-07-01 17:16:02 /api/attendance-time-edit-requests ................................................. ~ 512.80ms
  2026-07-01 17:16:02 /api/notifications ................................................................. ~ 514.20ms
  2026-07-01 17:16:02 /api/chat/unread-summary ........................................................... ~ 513.56ms
  2026-07-01 17:17:02 /api/leave-requests .................................................................. ~ 0.62ms
  2026-07-01 17:17:02 /api/attendance-time-edit-requests ................................................. ~ 516.13ms
  2026-07-01 17:17:03 /api/notifications ................................................................. ~ 515.28ms
  2026-07-01 17:17:03 /api/chat/unread-summary ............................................................. ~ 2.04ms
  2026-07-01 17:18:02 /api/leave-requests .................................................................. ~ 0.96ms
  2026-07-01 17:18:02 /api/attendance-time-edit-requests ................................................... ~ 0.15ms
  2026-07-01 17:18:02 /api/notifications ................................................................... ~ 1.42ms
  2026-07-01 17:18:03 /api/chat/unread-summary ............................................................. ~ 2.00ms
  2026-07-01 17:19:02 /api/leave-requests ................................................................ ~ 517.69ms
  2026-07-01 17:19:02 /api/attendance-time-edit-requests ................................................. ~ 522.41ms
  2026-07-01 17:19:03 /api/notifications ................................................................... ~ 0.26ms
  2026-07-01 17:19:03 /api/chat/unread-summary ............................................................. ~ 4.25ms
  2026-07-01 17:20:02 /api/leave-requests .................................................................. ~ 0.23ms
  2026-07-01 17:20:02 /api/attendance-time-edit-requests ................................................... ~ 1.94ms
  2026-07-01 17:20:02 /api/notifications ................................................................... ~ 5.23ms
  2026-07-01 17:20:03 /api/chat/unread-summary ........................................................... ~ 511.78ms
  2026-07-01 17:21:02 /api/leave-requests .................................................................. ~ 0.33ms
  2026-07-01 17:21:02 /api/attendance-time-edit-requests ................................................... ~ 2.03ms
  2026-07-01 17:21:02 /api/notifications ................................................................... ~ 3.15ms
  2026-07-01 17:21:02 /api/chat/unread-summary ............................................................. ~ 6.96ms
  2026-07-01 17:22:02 /api/leave-requests .................................................................. ~ 0.26ms
  2026-07-01 17:22:02 /api/attendance-time-edit-requests ................................................... ~ 1.96ms
  2026-07-01 17:22:02 /api/notifications ................................................................... ~ 1.28ms
  2026-07-01 17:22:03 /api/chat/unread-summary ........................................................... ~ 509.49ms
  2026-07-01 17:23:02 /api/leave-requests .................................................................. ~ 2.01ms
  2026-07-01 17:23:02 /api/attendance-time-edit-requests ................................................... ~ 7.41ms
  2026-07-01 17:23:02 /api/notifications ................................................................... ~ 9.32ms
  2026-07-01 17:23:02 /api/chat/unread-summary ............................................................ ~ 12.78ms
  2026-07-01 17:24:02 /api/leave-requests .................................................................. ~ 0.29ms
  2026-07-01 17:24:02 /api/attendance-time-edit-requests ................................................... ~ 2.22ms
  2026-07-01 17:24:02 /api/notifications ................................................................... ~ 1.23ms
  2026-07-01 17:24:02 /api/chat/unread-summary ............................................................. ~ 2.64ms
  2026-07-01 17:25:02 /api/leave-requests .................................................................. ~ 0.29ms
  2026-07-01 17:25:02 /api/attendance-time-edit-requests ................................................... ~ 1.93ms
  2026-07-01 17:25:02 /api/notifications ................................................................... ~ 3.44ms
  2026-07-01 17:25:03 /api/chat/unread-summary ........................................................... ~ 516.64ms
  2026-07-01 17:26:02 /api/leave-requests .................................................................. ~ 1.35ms
  2026-07-01 17:26:02 /api/attendance-time-edit-requests ................................................... ~ 4.57ms
  2026-07-01 17:26:02 /api/notifications ................................................................... ~ 7.01ms
  2026-07-01 17:26:03 /api/chat/unread-summary ............................................................. ~ 5.99ms
  2026-07-01 17:27:02 /api/leave-requests ................................................................ ~ 514.93ms
  2026-07-01 17:27:02 /api/attendance-time-edit-requests ................................................. ~ 516.65ms
  2026-07-01 17:27:02 /api/notifications ................................................................. ~ 517.88ms
  2026-07-01 17:27:02 /api/chat/unread-summary ............................................................. ~ 2.89ms
  2026-07-01 17:28:02 /api/leave-requests .................................................................. ~ 1.14ms
  2026-07-01 17:28:02 /api/attendance-time-edit-requests ................................................... ~ 2.69ms
  2026-07-01 17:28:02 /api/notifications ................................................................... ~ 3.73ms
  2026-07-01 17:28:02 /api/chat/unread-summary ............................................................. ~ 2.57ms
  2026-07-01 17:29:02 /api/leave-requests .................................................................. ~ 1.50ms
  2026-07-01 17:29:02 /api/attendance-time-edit-requests ................................................. ~ 512.40ms
  2026-07-01 17:29:02 /api/notifications ................................................................. ~ 513.98ms
  2026-07-01 17:29:02 /api/chat/unread-summary ............................................................. ~ 1.62ms
  2026-07-01 17:29:03 /api/leave-requests .................................................................. ~ 1.46ms
  2026-07-01 17:29:03 /api/attendance-time-edit-requests ................................................... ~ 2.42ms
  2026-07-01 17:29:03 /api/notifications ................................................................... ~ 1.29ms
  2026-07-01 17:29:03 /api/chat/unread-summary ............................................................. ~ 1.55ms
  2026-07-01 17:30:02 /api/leave-requests .................................................................. ~ 0.34ms
  2026-07-01 17:30:02 /api/attendance-time-edit-requests ................................................... ~ 1.98ms
  2026-07-01 17:30:02 /api/notifications ................................................................... ~ 1.67ms
  2026-07-01 17:30:02 /api/chat/unread-summary ............................................................. ~ 2.14ms
  2026-07-01 17:31:02 /api/leave-requests .................................................................. ~ 0.67ms
  2026-07-01 17:31:02 /api/attendance-time-edit-requests ................................................. ~ 516.87ms
  2026-07-01 17:31:02 /api/notifications ................................................................. ~ 516.00ms
  2026-07-01 17:31:02 /api/chat/unread-summary ............................................................. ~ 1.52ms
  2026-07-01 17:32:02 /api/leave-requests .................................................................. ~ 0.35ms
  2026-07-01 17:32:02 /api/attendance-time-edit-requests ................................................... ~ 2.22ms
  2026-07-01 17:32:02 /api/notifications ................................................................... ~ 3.93ms
  2026-07-01 17:32:03 /api/chat/unread-summary ............................................................. ~ 3.49ms
  2026-07-01 17:33:02 /api/leave-requests .................................................................. ~ 1.21ms
  2026-07-01 17:33:02 /api/attendance-time-edit-requests ................................................... ~ 0.21ms
  2026-07-01 17:33:02 /api/notifications ................................................................... ~ 1.54ms
  2026-07-01 17:33:02 /api/chat/unread-summary ............................................................. ~ 1.62ms
  2026-07-01 17:34:02 /api/leave-requests .................................................................. ~ 1.12ms
  2026-07-01 17:34:02 /api/attendance-time-edit-requests ................................................... ~ 2.72ms
  2026-07-01 17:34:02 /api/notifications ................................................................... ~ 3.86ms
  2026-07-01 17:34:02 /api/chat/unread-summary ............................................................. ~ 3.23ms
  2026-07-01 17:35:02 /api/leave-requests .................................................................. ~ 1.02ms
  2026-07-01 17:35:03 /api/attendance-time-edit-requests ................................................... ~ 0.09ms
  2026-07-01 17:35:03 /api/notifications ................................................................... ~ 1.81ms
  2026-07-01 17:35:03 /api/chat/unread-summary ............................................................. ~ 1.64ms
  2026-07-01 17:36:02 /api/leave-requests .................................................................. ~ 1.22ms
  2026-07-01 17:36:02 /api/attendance-time-edit-requests ................................................... ~ 3.31ms
  2026-07-01 17:36:02 /api/notifications ................................................................... ~ 1.41ms
  2026-07-01 17:36:02 /api/chat/unread-summary ............................................................. ~ 1.77ms
  2026-07-01 17:37:02 /api/leave-requests .................................................................. ~ 1.04ms
  2026-07-01 17:37:02 /api/attendance-time-edit-requests ................................................... ~ 2.57ms
  2026-07-01 17:37:02 /api/notifications ................................................................... ~ 3.66ms
  2026-07-01 17:37:02 /api/chat/unread-summary ............................................................. ~ 5.95ms
  2026-07-01 17:38:02 /api/leave-requests .................................................................. ~ 0.32ms
  2026-07-01 17:38:02 /api/attendance-time-edit-requests ................................................... ~ 2.97ms
  2026-07-01 17:38:02 /api/notifications ................................................................... ~ 4.11ms
  2026-07-01 17:38:03 /api/chat/unread-summary ............................................................. ~ 2.86ms
  2026-07-01 17:39:02 /api/leave-requests .................................................................. ~ 0.43ms
  2026-07-01 17:39:02 /api/attendance-time-edit-requests ................................................... ~ 0.10ms
  2026-07-01 17:39:02 /api/notifications ................................................................... ~ 1.97ms
  2026-07-01 17:39:02 /api/chat/unread-summary ............................................................. ~ 2.05ms
  2026-07-01 17:40:02 /api/leave-requests ................................................................ ~ 514.50ms
  2026-07-01 17:40:02 /api/attendance-time-edit-requests ................................................. ~ 516.15ms
  2026-07-01 17:40:02 /api/chat/unread-summary ........................................................... ~ 517.36ms
  2026-07-01 17:40:02 /api/notifications ................................................................. ~ 519.58ms
  2026-07-01 17:41:02 /api/leave-requests .................................................................. ~ 1.23ms
  2026-07-01 17:41:02 /api/attendance-time-edit-requests ................................................... ~ 2.89ms
  2026-07-01 17:41:02 /api/notifications ................................................................... ~ 4.49ms
  2026-07-01 17:41:03 /api/chat/unread-summary ............................................................. ~ 3.47ms
  2026-07-01 17:42:02 /api/leave-requests .................................................................. ~ 0.27ms
  2026-07-01 17:42:02 /api/attendance-time-edit-requests ................................................... ~ 0.13ms
  2026-07-01 17:42:02 /api/notifications ................................................................... ~ 1.88ms
  2026-07-01 17:42:02 /api/chat/unread-summary ............................................................. ~ 2.16ms
  2026-07-01 17:43:02 /api/leave-requests .................................................................. ~ 0.47ms
  2026-07-01 17:43:02 /api/attendance-time-edit-requests ................................................... ~ 0.10ms
  2026-07-01 17:43:02 /api/notifications ................................................................... ~ 1.19ms
  2026-07-01 17:43:02 /api/chat/unread-summary ............................................................. ~ 1.70ms
  2026-07-01 17:44:02 /api/leave-requests .................................................................. ~ 0.34ms
  2026-07-01 17:44:02 /api/attendance-time-edit-requests ................................................... ~ 1.95ms
  2026-07-01 17:44:02 /api/notifications ................................................................... ~ 1.29ms
  2026-07-01 17:44:03 /api/chat/unread-summary ............................................................. ~ 1.90ms
  2026-07-01 17:45:02 /api/leave-requests .................................................................. ~ 1.12ms
  2026-07-01 17:45:02 /api/attendance-time-edit-requests ................................................... ~ 0.43ms
  2026-07-01 17:45:02 /api/notifications ................................................................... ~ 4.72ms
  2026-07-01 17:45:02 /api/chat/unread-summary ............................................................. ~ 2.42ms
  2026-07-01 17:46:02 /api/leave-requests .................................................................. ~ 0.30ms
  2026-07-01 17:46:02 /api/attendance-time-edit-requests ................................................... ~ 2.27ms
  2026-07-01 17:46:02 /api/notifications ................................................................... ~ 4.24ms
  2026-07-01 17:46:02 /api/chat/unread-summary ............................................................. ~ 3.84ms
  2026-07-01 17:47:02 /api/leave-requests .................................................................. ~ 0.98ms
  2026-07-01 17:47:02 /api/attendance-time-edit-requests ................................................... ~ 2.81ms
  2026-07-01 17:47:02 /api/notifications ................................................................... ~ 4.44ms
  2026-07-01 17:47:02 /api/chat/unread-summary ............................................................. ~ 6.10ms
  2026-07-01 17:48:02 /api/leave-requests .................................................................. ~ 0.36ms
  2026-07-01 17:48:02 /api/attendance-time-edit-requests ................................................... ~ 2.37ms
  2026-07-01 17:48:02 /api/notifications ................................................................... ~ 3.79ms
  2026-07-01 17:48:02 /api/chat/unread-summary ............................................................. ~ 5.32ms
  2026-07-01 17:49:02 /api/leave-requests .................................................................. ~ 1.11ms
  2026-07-01 17:49:02 /api/attendance-time-edit-requests ................................................... ~ 2.70ms
  2026-07-01 17:49:02 /api/notifications ................................................................... ~ 4.55ms
  2026-07-01 17:49:02 /api/chat/unread-summary ............................................................. ~ 6.19ms
  2026-07-01 17:50:02 /api/leave-requests .................................................................. ~ 0.62ms
  2026-07-01 17:50:02 /api/attendance-time-edit-requests ................................................... ~ 2.29ms
  2026-07-01 17:50:03 /api/notifications ................................................................... ~ 1.22ms
  2026-07-01 17:50:03 /api/chat/unread-summary ............................................................. ~ 1.71ms
  2026-07-01 17:51:02 /api/leave-requests .................................................................. ~ 0.27ms
  2026-07-01 17:51:02 /api/attendance-time-edit-requests ................................................. ~ 517.11ms
  2026-07-01 17:51:02 /api/notifications ................................................................. ~ 516.45ms
  2026-07-01 17:51:02 /api/chat/unread-summary ............................................................. ~ 1.71ms
  2026-07-01 17:52:02 /api/leave-requests .................................................................. ~ 1.21ms
  2026-07-01 17:52:02 /api/attendance-time-edit-requests ................................................... ~ 2.74ms
  2026-07-01 17:52:02 /api/notifications ................................................................... ~ 0.11ms
  2026-07-01 17:52:02 /api/chat/unread-summary ............................................................. ~ 1.58ms
  2026-07-01 17:53:02 /api/leave-requests .................................................................. ~ 1.20ms
  2026-07-01 17:53:02 /api/attendance-time-edit-requests ................................................... ~ 3.32ms
  2026-07-01 17:53:02 /api/notifications ................................................................... ~ 7.42ms
  2026-07-01 17:53:02 /api/chat/unread-summary ............................................................ ~ 10.70ms
  2026-07-01 17:54:02 /api/leave-requests .................................................................. ~ 0.49ms
  2026-07-01 17:54:02 /api/attendance-time-edit-requests ................................................. ~ 512.71ms
  2026-07-01 17:54:02 /api/notifications ................................................................. ~ 515.87ms
  2026-07-01 17:54:03 /api/chat/unread-summary ............................................................. ~ 2.35ms
  2026-07-01 17:54:32 /api/leave-requests .................................................................. ~ 0.31ms
  2026-07-01 17:54:32 /api/attendance-time-edit-requests ................................................... ~ 0.10ms
  2026-07-01 17:54:32 /api/notifications ................................................................... ~ 1.39ms
  2026-07-01 17:54:32 /api/chat/unread-summary ........................................................... ~ 510.86ms
  2026-07-01 17:55:01 /api/auth/me ......................................................................... ~ 0.36ms
  2026-07-01 17:55:01 /api/auth/me ......................................................................... ~ 0.25ms
  2026-07-01 17:55:01 /api/auth/me ......................................................................... ~ 2.32ms
  2026-07-01 17:55:01 /api/auth/me ....................................................................... ~ 506.31ms
  2026-07-01 17:55:02 /api/settings/me ..................................................................... ~ 0.69ms
  2026-07-01 17:55:02 /api/settings/billing ................................................................ ~ 2.58ms
  2026-07-01 17:55:02 /api/employees/20/workspace .......................................................... ~ 4.08ms
  2026-07-01 17:55:02 /api/leave-requests .................................................................. ~ 5.90ms
  2026-07-01 17:55:02 /api/attendance-time-edit-requests ................................................... ~ 7.62ms
  2026-07-01 17:55:02 /api/notifications ................................................................. ~ 514.03ms
  2026-07-01 17:55:02 /api/chat/unread-summary ........................................................... ~ 515.96ms
  2026-07-01 17:55:02 /api/settings/me ..................................................................... ~ 4.04ms
  2026-07-01 17:55:02 /api/users ........................................................................... ~ 5.05ms
  2026-07-01 17:55:02 /api/settings/billing ................................................................ ~ 5.96ms
  2026-07-01 17:55:02 /api/settings/me ..................................................................... ~ 4.71ms
  2026-07-01 17:55:02 /api/employees/20/workspace .......................................................... ~ 4.32ms
  2026-07-01 17:55:02 /api/settings/billing ................................................................ ~ 3.96ms
  2026-07-01 17:55:02 /api/leave-requests .................................................................. ~ 4.05ms
  2026-07-01 17:55:02 /api/employees/20/workspace .......................................................... ~ 4.75ms
  2026-07-01 17:55:02 /api/attendance-time-edit-requests ................................................... ~ 3.87ms
  2026-07-01 17:55:02 /api/leave-requests .................................................................. ~ 3.56ms
  2026-07-01 17:55:02 /api/notifications ................................................................... ~ 4.48ms
  2026-07-01 17:55:02 /api/attendance-time-edit-requests ................................................... ~ 4.39ms
  2026-07-01 17:55:02 /api/chat/unread-summary ............................................................. ~ 3.39ms
  2026-07-01 17:55:02 /api/notifications ................................................................... ~ 4.07ms
  2026-07-01 17:55:02 /api/users ........................................................................... ~ 4.85ms
  2026-07-01 17:55:02 /api/chat/unread-summary ........................................................... ~ 511.41ms
  2026-07-01 17:55:02 /api/settings/me ................................................................... ~ 513.00ms
  2026-07-01 17:55:02 /api/users ........................................................................... ~ 4.77ms
  2026-07-01 17:55:02 /api/settings/billing ................................................................ ~ 4.57ms
  2026-07-01 17:55:02 /api/employees/20/workspace .......................................................... ~ 4.08ms
  2026-07-01 17:55:02 /api/leave-requests .................................................................. ~ 3.64ms
  2026-07-01 17:55:03 /api/attendance-time-edit-requests ................................................... ~ 4.32ms
  2026-07-01 17:55:03 /api/notifications ................................................................... ~ 2.77ms
  2026-07-01 17:55:03 /api/chat/unread-summary ............................................................. ~ 2.18ms
  2026-07-01 17:55:03 /api/users ........................................................................... ~ 2.11ms
  2026-07-01 17:55:03 /api/leave-requests .................................................................. ~ 0.27ms
  2026-07-01 17:55:03 /api/resignations .................................................................... ~ 0.12ms
  2026-07-01 17:55:03 /api/users ........................................................................... ~ 2.31ms
  2026-07-01 17:55:03 /api/attendance-time-edit-requests ................................................... ~ 2.44ms
  2026-07-01 17:55:03 /api/attendance/summary .............................................................. ~ 1.44ms
  2026-07-01 17:55:03 /api/leave-requests .................................................................. ~ 2.39ms
  2026-07-01 17:55:03 /api/reports/overall ................................................................. ~ 2.07ms
  2026-07-01 17:55:03 /api/tasks ........................................................................... ~ 1.85ms
  2026-07-01 17:55:03 /api/leave-requests .................................................................. ~ 2.42ms
  2026-07-01 17:55:03 /api/projects ........................................................................ ~ 1.80ms
  2026-07-01 17:55:03 /api/resignations .................................................................... ~ 1.86ms
  2026-07-01 17:55:03 /api/notifications ................................................................... ~ 2.21ms
  2026-07-01 17:55:03 /api/users ........................................................................... ~ 2.23ms
  2026-07-01 17:55:03 /api/report-groups ................................................................... ~ 2.20ms
  2026-07-01 17:55:03 /api/attendance/summary .............................................................. ~ 2.19ms
  2026-07-01 17:55:03 /api/audit-logs ...................................................................... ~ 1.97ms
  2026-07-01 17:55:03 /api/leave-requests .................................................................. ~ 1.95ms
  2026-07-01 17:55:03 /api/attendance/calendar ........................................................... ~ 518.63ms
  2026-07-01 17:55:03 /api/reports/overall ............................................................... ~ 517.71ms
  2026-07-01 17:55:03 /api/tasks ........................................................................... ~ 2.97ms
  2026-07-01 17:55:03 /api/projects ........................................................................ ~ 1.89ms
  2026-07-01 17:55:04 /api/notifications ................................................................... ~ 2.07ms
  2026-07-01 17:55:04 /api/report-groups ................................................................... ~ 4.25ms
  2026-07-01 17:55:04 /api/audit-logs ...................................................................... ~ 3.93ms
  2026-07-01 17:55:04 /api/attendance/calendar ............................................................. ~ 2.18ms
  2026-07-01 17:55:09 /api/payroll/onboarding-status ....................................................... ~ 0.46ms
  2026-07-01 17:55:09 /api/payroll/runs .................................................................... ~ 0.25ms
  2026-07-01 17:55:09 /api/payroll/pay-groups .............................................................. ~ 2.68ms
  2026-07-01 17:55:10 /api/payroll/departments ............................................................. ~ 3.80ms
  2026-07-01 17:55:10 /api/payroll/onboarding-status ....................................................... ~ 2.19ms
  2026-07-01 17:55:10 /api/payroll/runs .................................................................. ~ 505.09ms
  2026-07-01 17:55:10 /api/payroll/pay-groups ............................................................ ~ 505.45ms
  2026-07-01 17:55:10 /api/payroll/departments ............................................................. ~ 2.19ms
  2026-07-01 17:55:10 /api/leave-requests .................................................................. ~ 1.51ms
  2026-07-01 17:55:10 /api/attendance-time-edit-requests ................................................... ~ 1.82ms
  2026-07-01 17:55:10 /api/notifications ................................................................... ~ 1.57ms
  2026-07-01 17:55:10 /api/chat/unread-summary ............................................................. ~ 2.16ms
  2026-07-01 17:55:17 /api/payroll/pay-groups .............................................................. ~ 1.08ms
  2026-07-01 17:55:17 /api/payroll/departments ............................................................. ~ 2.64ms
  2026-07-01 17:55:17 /api/payroll/pay-groups .............................................................. ~ 0.13ms
  2026-07-01 17:55:17 /api/payroll/departments ............................................................. ~ 0.24ms
  2026-07-01 17:55:18 /api/leave-requests .................................................................. ~ 0.29ms
  2026-07-01 17:55:18 /api/attendance-time-edit-requests ................................................... ~ 2.42ms
  2026-07-01 17:55:18 /api/notifications ................................................................... ~ 3.90ms
  2026-07-01 17:55:18 /api/chat/unread-summary ........................................................... ~ 516.56ms
  2026-07-01 17:55:25 /api/payroll/pay-groups .............................................................. ~ 1.04ms
  2026-07-01 17:55:25 /api/payroll/departments ............................................................. ~ 3.47ms
  2026-07-01 17:55:25 /api/payroll/pay-groups .............................................................. ~ 0.08ms
  2026-07-01 17:55:25 /api/payroll/departments ............................................................. ~ 0.10ms
  2026-07-01 17:55:25 /api/payroll/pay-groups .............................................................. ~ 0.75ms
  2026-07-01 17:55:25 /api/payroll/departments ............................................................. ~ 2.45ms
  2026-07-01 17:55:25 /api/payroll/pay-groups .............................................................. ~ 0.27ms
  2026-07-01 17:55:25 /api/payroll/departments ............................................................. ~ 1.96ms
  2026-07-01 17:55:26 /api/leave-requests .................................................................. ~ 0.98ms
  2026-07-01 17:55:26 /api/attendance-time-edit-requests ................................................... ~ 3.15ms
  2026-07-01 17:55:26 /api/notifications ................................................................... ~ 4.56ms
  2026-07-01 17:55:26 /api/chat/unread-summary ............................................................. ~ 3.42ms
  2026-07-01 17:55:30 /api/payroll/pay-groups .............................................................. ~ 1.36ms
  2026-07-01 17:55:30 /api/payroll/departments ............................................................. ~ 2.98ms
  2026-07-01 17:55:30 /api/payroll/pay-groups .............................................................. ~ 0.10ms
  2026-07-01 17:55:30 /api/payroll/departments ............................................................. ~ 0.18ms
  2026-07-01 17:55:31 /api/payroll/pay-groups .............................................................. ~ 0.31ms
  2026-07-01 17:55:31 /api/payroll/departments ............................................................. ~ 2.88ms
  2026-07-01 17:55:31 /api/payroll/pay-groups .............................................................. ~ 0.10ms
  2026-07-01 17:55:31 /api/payroll/departments ............................................................. ~ 1.65ms
  2026-07-01 17:55:34 /api/leave-requests .................................................................. ~ 1.14ms
  2026-07-01 17:55:34 /api/attendance-time-edit-requests ................................................... ~ 3.37ms
  2026-07-01 17:55:34 /api/notifications ................................................................... ~ 6.59ms
  2026-07-01 17:55:34 /api/chat/unread-summary ............................................................. ~ 1.68ms
  2026-07-01 17:55:41 /api/payroll/onboarding-status ....................................................... ~ 0.26ms
  2026-07-01 17:55:42 /api/leave-requests .................................................................. ~ 0.26ms
  2026-07-01 17:55:42 /api/attendance-time-edit-requests ................................................... ~ 2.28ms
  2026-07-01 17:55:42 /api/notifications ................................................................. ~ 517.66ms
  2026-07-01 17:55:42 /api/chat/unread-summary ........................................................... ~ 515.95ms
  2026-07-01 17:55:50 /api/leave-requests ................................................................ ~ 513.44ms
  2026-07-01 17:55:50 /api/attendance-time-edit-requests ................................................... ~ 0.16ms
  2026-07-01 17:55:50 /api/notifications ................................................................... ~ 3.24ms
  2026-07-01 17:55:50 /api/chat/unread-summary ............................................................. ~ 1.95ms
  2026-07-01 17:55:58 /api/leave-requests .................................................................. ~ 1.41ms
  2026-07-01 17:55:58 /api/attendance-time-edit-requests .................................................. ~ 13.00ms
  2026-07-01 17:55:58 /api/notifications .................................................................. ~ 21.38ms
  2026-07-01 17:55:58 /api/chat/unread-summary ............................................................ ~ 23.61ms
  2026-07-01 17:56:06 /api/leave-requests .................................................................. ~ 0.36ms
  2026-07-01 17:56:06 /api/attendance-time-edit-requests ................................................... ~ 2.33ms
  2026-07-01 17:56:06 /api/notifications ................................................................... ~ 3.46ms
  2026-07-01 17:56:06 /api/chat/unread-summary ........................................................... ~ 516.56ms
  2026-07-01 17:56:14 /api/leave-requests .................................................................. ~ 0.44ms
  2026-07-01 17:56:14 /api/attendance-time-edit-requests ................................................... ~ 2.76ms
  2026-07-01 17:56:14 /api/notifications ................................................................. ~ 511.80ms
  2026-07-01 17:56:15 /api/chat/unread-summary ........................................................... ~ 514.77ms
  2026-07-01 17:56:22 /api/leave-requests .................................................................. ~ 0.30ms
  2026-07-01 17:56:22 /api/attendance-time-edit-requests ................................................... ~ 5.30ms
  2026-07-01 17:56:22 /api/notifications ................................................................... ~ 2.15ms
  2026-07-01 17:56:22 /api/chat/unread-summary ............................................................. ~ 6.43ms
  2026-07-01 17:56:30 /api/leave-requests .................................................................. ~ 1.27ms
  2026-07-01 17:56:30 /api/attendance-time-edit-requests ................................................... ~ 4.45ms
  2026-07-01 17:56:30 /api/notifications ................................................................... ~ 8.80ms
  2026-07-01 17:56:30 /api/chat/unread-summary ............................................................. ~ 6.18ms
  2026-07-01 17:56:38 /api/leave-requests .................................................................. ~ 0.36ms
  2026-07-01 17:56:38 /api/attendance-time-edit-requests ................................................. ~ 517.11ms
  2026-07-01 17:56:38 /api/notifications ................................................................. ~ 519.84ms
  2026-07-01 17:56:38 /api/chat/unread-summary ........................................................... ~ 521.92ms
  2026-07-01 17:56:46 /api/leave-requests .................................................................. ~ 0.61ms
  2026-07-01 17:56:46 /api/attendance-time-edit-requests ................................................... ~ 4.20ms
  2026-07-01 17:56:46 /api/notifications ................................................................... ~ 1.37ms
  2026-07-01 17:56:46 /api/chat/unread-summary ............................................................. ~ 3.03ms
  2026-07-01 17:56:54 /api/leave-requests .................................................................. ~ 0.64ms
  2026-07-01 17:56:54 /api/attendance-time-edit-requests ................................................... ~ 7.26ms
  2026-07-01 17:56:54 /api/notifications ................................................................... ~ 4.65ms
  2026-07-01 17:56:55 /api/chat/unread-summary ............................................................. ~ 6.75ms
  2026-07-01 17:57:02 /api/leave-requests ................................................................ ~ 514.50ms
  2026-07-01 17:57:02 /api/attendance-time-edit-requests ................................................. ~ 527.32ms
  2026-07-01 17:57:02 /api/notifications ................................................................. ~ 533.56ms
  2026-07-01 17:57:02 /api/chat/unread-summary ............................................................ ~ 16.91ms
  2026-07-01 17:58:02 /api/leave-requests .................................................................. ~ 0.30ms
  2026-07-01 17:58:02 /api/attendance-time-edit-requests ................................................... ~ 2.07ms
  2026-07-01 17:58:02 /api/notifications ................................................................... ~ 3.42ms
  2026-07-01 17:58:03 /api/chat/unread-summary ........................................................... ~ 515.51ms
  2026-07-01 17:59:02 /api/leave-requests .................................................................. ~ 1.96ms
  2026-07-01 17:59:02 /api/attendance-time-edit-requests ................................................... ~ 7.69ms
  2026-07-01 17:59:02 /api/notifications ................................................................... ~ 4.26ms
  2026-07-01 17:59:03 /api/chat/unread-summary ............................................................. ~ 1.84ms
  2026-07-01 18:00:02 /api/leave-requests ................................................................ ~ 517.05ms
  2026-07-01 18:00:02 /api/attendance-time-edit-requests ................................................. ~ 521.92ms
  2026-07-01 18:00:02 /api/notifications ................................................................. ~ 524.97ms
  2026-07-01 18:00:03 /api/chat/unread-summary ............................................................. ~ 3.18ms
  2026-07-01 18:01:02 /api/leave-requests .................................................................. ~ 1.48ms
  2026-07-01 18:01:02 /api/attendance-time-edit-requests ................................................... ~ 6.19ms
  2026-07-01 18:01:03 /api/notifications ................................................................... ~ 0.10ms
  2026-07-01 18:01:03 /api/chat/unread-summary ............................................................. ~ 5.25ms
  2026-07-01 18:02:02 /api/leave-requests .................................................................. ~ 0.30ms
  2026-07-01 18:02:02 /api/attendance-time-edit-requests ................................................... ~ 2.07ms
  2026-07-01 18:02:02 /api/notifications ................................................................... ~ 3.46ms
  2026-07-01 18:02:02 /api/chat/unread-summary ............................................................. ~ 3.13ms
  2026-07-01 18:03:02 /api/leave-requests .................................................................. ~ 1.36ms
  2026-07-01 18:03:02 /api/attendance-time-edit-requests ................................................... ~ 7.22ms
  2026-07-01 18:03:02 /api/notifications ................................................................... ~ 3.24ms
  2026-07-01 18:03:03 /api/chat/unread-summary ............................................................. ~ 3.02ms
  2026-07-01 18:04:02 /api/leave-requests .................................................................. ~ 1.64ms
  2026-07-01 18:04:03 /api/attendance-time-edit-requests ................................................... ~ 0.15ms
  2026-07-01 18:04:03 /api/notifications ................................................................... ~ 4.24ms
  2026-07-01 18:04:03 /api/chat/unread-summary ............................................................. ~ 2.38ms
  2026-07-01 18:05:02 /api/leave-requests ................................................................ ~ 501.98ms
  2026-07-01 18:05:02 /api/attendance-time-edit-requests ................................................. ~ 503.52ms
  2026-07-01 18:05:02 /api/notifications ................................................................... ~ 1.27ms
  2026-07-01 18:05:02 /api/chat/unread-summary ............................................................. ~ 2.16ms
  2026-07-01 18:06:02 /api/leave-requests .................................................................. ~ 2.04ms
  2026-07-01 18:06:02 /api/attendance-time-edit-requests ................................................... ~ 5.85ms
  2026-07-01 18:06:02 /api/notifications ................................................................... ~ 4.15ms
  2026-07-01 18:06:03 /api/chat/unread-summary ............................................................. ~ 2.34ms
